author,viewcount,num,av,max_viewcount,fans
22225507,62,1,45534907,62,
170057174,61,1,49510756,61,
25312614,61,1,48997218,61,
305747717,61,1,48044436,61,
24888538,61,1,40692838,61,
327280656,61,1,50071226,61,
43762298,61,1,41398713,61,
2387242,61,1,51399838,61,
37107753,61,1,42756622,61,
211299005,61,1,38260083,61,
321099663,61,1,35932069,61,
195497498,61,1,45266857,61,
82335296,61,1,51334275,61,
176234603,61,1,49336953,61,
86389793,61,1,42832936,61,
274739469,61,1,51719483,61,
35635803,61,1,51734073,61,
386059368,61,1,45066499,61,
18447523,61,2,35913286,32,
16866722,61,1,37208529,61,
341460926,61,1,38776318,61,
24971785,61,1,51565185,61,
220032384,61,1,49724801,61,
5436680,61,1,48638672,61,
172174804,61,1,41978222,61,
37619054,61,1,41539785,61,
413750747,61,1,49155254,61,
32415286,61,1,40386406,61,
382299524,61,1,37583026,61,
116347898,61,1,40240142,61,
113426714,61,1,37685168,61,
178487361,61,1,44674496,61,
77060149,61,1,49286862,61,
49961740,61,1,46449298,61,
351726345,61,1,46193721,61,
22318876,61,2,40402585,33,
59245,61,2,50934755,50,
35842034,61,1,37022411,61,
277040762,61,1,49766863,61,
90781227,61,1,45787324,61,
82525405,61,1,39725188,61,
55422921,61,1,51444756,61,
30655323,61,1,50169144,61,
60375541,61,1,40933269,61,
7647699,61,1,45804744,61,
390408162,61,1,50376963,61,
159558784,61,1,49206145,61,
258422153,61,1,42140048,61,
296863538,61,1,51564852,61,
22647690,60,1,48447504,60,
312827737,60,1,45925155,60,
281769581,60,1,46877590,60,
25385560,60,1,38132123,60,
330407727,60,1,51390636,60,
258786125,60,1,39110702,60,
211157947,60,1,35238378,60,
43847439,60,1,50564379,60,
257844659,60,1,41354552,60,
21583488,60,1,39536213,60,
29559078,60,1,49234990,60,
401904553,60,1,46812821,60,
6571538,60,1,35503579,60,
100725600,60,1,37177469,60,
39310414,60,1,50072698,60,
235895085,60,1,48601594,60,
29295756,60,2,40979839,33,
79547393,60,1,44394896,60,
2071351,60,1,40511895,60,
43262960,60,1,47783028,60,
7084950,60,1,35788498,60,
187993220,60,1,50045720,60,
16160157,60,1,51803383,60,
82624050,60,2,50112052,54,
141632572,60,1,46561303,60,
69768527,60,1,37892931,60,
391780725,60,1,42819053,60,
356418490,60,1,43796591,60,
406194122,60,1,49966299,60,
8562640,60,1,46250888,60,
179991589,60,1,44504097,60,
392574522,60,1,38771862,60,
400834946,60,1,50273679,60,
349008326,60,1,43278910,60,
47334672,60,1,43186511,60,
392100909,60,1,42735086,60,
49064914,60,1,36663925,60,
144859318,60,1,38918266,60,
38502573,60,1,47380570,60,
416360118,60,1,49892160,60,
36799562,59,1,39741278,59,
88044452,59,1,37730570,59,
404853627,59,1,47856486,59,
347529481,59,1,49358878,59,
353830516,59,1,42693833,59,
341939346,59,1,38155227,59,
276929655,59,1,51321049,59,
253531924,59,1,45719805,59,
378832431,59,1,41831573,59,
184421740,59,1,45760820,59,
314837082,59,1,45167815,59,
339263860,59,1,47343924,59,
382979132,59,1,36250855,59,
68994618,59,2,42709328,43,
72351128,59,1,44123748,59,
27246418,59,1,45052595,59,
116315616,59,1,44971169,59,
40177784,59,1,47693623,59,
75717435,59,1,45096936,59,
209521391,59,1,49680714,59,
21396951,59,1,50636385,59,
232465224,59,1,40453625,59,
281368606,59,3,41970542,40,
404839513,59,1,46978472,59,
122587941,59,1,44986503,59,
192104242,59,2,37361288,46,
315896144,59,1,41048775,59,
243687018,59,1,49206566,59,
8084744,59,1,45021696,59,
177828742,59,2,51526414,41,
378775083,59,1,50361754,59,
394741665,59,1,48369733,59,
91779912,59,1,49291962,59,
23653473,59,1,41587142,59,
245655857,59,1,46586378,59,
381617323,59,1,44829576,59,
289331752,59,1,36042192,59,
343645179,59,1,38408139,59,
376830860,59,2,39832192,42,
379566121,59,3,44355189,35,
22164410,59,1,49513446,59,
280049799,59,1,48922051,59,
11175177,59,1,47688041,59,
382762461,59,1,38272539,59,
360441827,59,1,40960450,59,
2755059,59,1,38554803,59,
19535809,58,1,46153993,58,
372394109,58,1,52135132,58,
73428933,58,1,40027970,58,
143691689,58,1,39933628,58,
15645651,58,1,49884969,58,
35898530,58,1,50027400,58,
3206503,58,1,42519060,58,
208679953,58,2,49902035,39,
284641855,58,1,43862381,58,
384236344,58,1,50155912,58,
350068364,58,1,51433778,58,
302538323,58,1,47196423,58,
7089607,58,1,44182599,58,
182505755,58,1,35255093,58,
314469615,58,1,50725697,58,
1666425,58,1,46434670,58,
18897639,58,1,35482889,58,
44704138,58,2,43335868,29,
4339624,58,1,37942634,58,
43378793,58,1,39017711,58,
52499269,58,2,49935915,40,
39589945,58,2,35870782,31,
346302633,58,1,48509469,58,
41271422,58,1,48422106,58,
13394588,58,1,38952961,58,
384226705,58,1,52050489,58,
388266364,58,1,37132148,58,
33174762,58,1,51682628,58,
96589785,58,1,50908726,58,
358023802,58,1,47068344,58,
231724533,58,1,50047248,58,
267439766,58,1,52003861,58,
8430992,58,1,47986731,58,
224331931,58,1,41541317,58,
258905371,58,1,40411784,58,
413163757,58,1,49235168,58,
44704138,58,2,43150070,29,
92408287,58,1,38451631,58,
423587713,58,1,50828500,58,
14866721,58,1,43312255,58,
310538969,58,1,48173981,58,
10785020,58,1,39504801,58,
18725716,58,1,40937076,58,
73503857,58,1,45065422,58,
44152476,58,1,51841699,58,
35607497,57,1,44578087,57,
11727905,57,1,49931229,57,
375117628,57,1,50865817,57,
372699546,57,1,37272181,57,
305240753,57,1,51700710,57,
9990315,57,1,41611908,57,
392286668,57,1,45318704,57,
80554700,57,1,44636320,57,
32417706,57,2,41587839,43,
288596528,57,2,46941412,39,
5597316,57,2,36647463,33,
106499346,57,1,35216702,57,
106434378,57,1,51335746,57,
416772006,57,1,49837147,57,
355977354,57,1,45821537,57,
742932,57,1,42765907,57,
317141840,57,1,40516431,57,
315605086,57,1,43983449,57,
314061824,57,1,39780632,57,
26997837,57,1,51647044,57,
177060483,57,1,39037444,57,
30530722,57,1,37793724,57,
325238476,57,1,41935172,57,
412532259,57,1,49709807,57,
23759620,57,1,41714650,57,
387059468,57,1,42150878,57,
13271211,57,1,43440048,57,
332133417,57,1,49945788,57,
21908660,57,1,46010136,57,
22788361,57,1,48767268,57,
12009170,57,1,44871550,57,
81052209,57,1,51935953,57,
37637889,57,1,43897023,57,
13430606,57,1,50780646,57,
172401232,57,1,38107428,57,
282212043,57,1,46436639,57,
401878042,57,5,45438952,24,
1711757,57,1,35226018,57,
355843672,57,2,49372521,48,
420328215,57,1,50330455,57,
100781230,57,2,47052168,46,
221689,57,1,45255291,57,
239738743,56,1,50362754,56,
390792755,56,1,44712363,56,
411243583,56,1,47909225,56,
10790255,56,1,40651717,56,
182575085,56,1,35232611,56,
403301867,56,1,44521527,56,
385480716,56,1,39172956,56,
18630215,56,1,44289510,56,
46012826,56,1,39597363,56,
226333308,56,1,49067638,56,
20132875,56,1,51980690,56,
88064655,56,1,35411504,56,
12665510,56,1,42269864,56,
368273885,56,1,44246205,56,
34942497,56,1,39620222,56,
256544210,56,1,45050914,56,
386592601,56,2,37561816,32,
28982187,56,1,43959817,56,
15316090,56,1,46616088,56,
340324152,56,1,39174041,56,
205205896,56,1,51092133,56,
118880406,56,1,39569268,56,
389329481,56,1,43538413,56,
399011551,56,1,48838944,56,
251575001,56,1,36069785,56,
408497191,56,1,48949136,56,
184535510,56,1,35701788,56,
16803488,56,1,51986024,56,
3968414,56,1,41744300,56,
380848725,56,4,35587457,19,
396747031,56,1,43881322,56,
33332948,56,1,35739556,56,
22664650,56,1,44615955,56,
15477016,56,1,44417895,56,
15493245,56,1,48748984,56,
19756107,56,1,39722264,56,
385302015,56,1,35151191,56,
341606117,56,1,36091867,56,
259150128,56,1,51434053,56,
37753435,56,1,51361776,56,
240885744,56,1,41777875,56,
6468339,56,1,35442644,56,
121953764,56,1,40904986,56,
22541532,56,2,41955017,45,
109120283,56,1,49978904,56,
39456838,56,1,38790715,56,
88000041,56,1,40727418,56,
27249513,56,1,35583741,56,
380848725,56,4,38358523,19,
330174657,56,1,45603001,56,
38881218,56,2,41826707,38,
11241421,56,1,44640845,56,
325611718,56,1,36280811,56,
107167165,55,1,38279853,55,
4974656,55,1,36295359,55,
3843463,55,1,46977857,55,
250118487,55,1,40785339,55,
97228736,55,1,44882515,55,
194522961,55,1,48009850,55,
65590586,55,1,39644554,55,
137469058,55,1,43973285,55,
409237849,55,1,49775551,55,
394868006,55,1,43878626,55,
391884406,55,1,39230879,55,
3973038,55,1,35633507,55,
50068462,55,1,44690617,55,
401833574,55,2,45167685,49,
393652246,55,1,49081963,55,
225196732,55,1,39081976,55,
349147466,55,1,49686594,55,
397688263,55,2,44162410,29,
393096737,55,1,39220844,55,
342029539,55,1,41265775,55,
102575334,55,1,51585908,55,
29073479,55,1,41799523,55,
358177363,55,1,40663993,55,
387496635,55,1,38364951,55,
351105794,55,1,50253675,55,
67107802,55,3,38493933,31,
100489532,55,1,49459981,55,
98602894,55,1,51304361,55,
393195865,55,1,39162544,55,
16428122,55,1,36667099,55,
13641711,55,1,38451311,55,
22481959,55,1,44534155,55,
163007027,55,1,36505727,55,
169219245,55,1,36253092,55,
22107899,55,1,37792237,55,
831660,55,1,41038635,55,
34579669,55,1,37799070,55,
28633337,55,1,35935865,55,
17289213,55,1,39582865,55,
312562309,55,1,44024731,55,
29190511,55,1,47520931,55,
108873609,55,1,45646102,55,
1570344,55,1,45030932,55,
16348957,55,1,37335821,55,
246299768,55,1,35693854,55,
348862764,55,1,46301359,55,
339780174,54,1,35527802,54,
39425270,54,1,45743461,54,
179397745,54,2,36829083,48,
400594730,54,1,50591426,54,
381709588,54,1,36045010,54,
8386540,54,1,51594855,54,
8836650,54,1,37413177,54,
348676299,54,6,44755375,13,
144728956,54,1,50060630,54,
8056169,54,1,37449437,54,
250691603,54,1,39342363,54,
20362796,54,1,36782134,54,
360577608,54,1,43026028,54,
393445843,54,1,51874795,54,
348845485,54,1,45691594,54,
142169858,54,1,50578541,54,
2782214,54,3,44703426,23,
36757866,54,1,50510574,54,
22596262,54,1,46015572,54,
398109613,54,1,48388137,54,
7345962,54,1,37806653,54,
179670353,54,1,49575356,54,
387218834,54,1,38179998,54,
15421732,54,1,52015425,54,
2808061,54,1,44963978,54,
128467398,54,1,49389493,54,
384267302,54,1,43355891,54,
321971201,54,1,36061626,54,
388791412,54,2,48170207,28,
295600755,54,1,46332446,54,
399462728,54,1,42483667,54,
382018842,54,1,48344294,54,
21490571,54,1,48164565,54,
185425762,54,1,41592195,54,
255711818,54,1,46830174,54,
352715830,54,1,39863800,54,
87734929,54,1,51179461,54,
50299968,54,1,49045178,54,
50511681,54,1,49436042,54,
399883761,54,1,50216070,54,
368860561,54,1,35590638,54,
381706881,54,1,52067622,54,
262550331,54,1,43533269,54,
418054822,54,1,50775797,54,
8637584,54,1,44278902,54,
348676299,54,6,45406887,13,
344193201,54,1,51186125,54,
277459149,54,1,51081480,54,
402269673,54,1,43973959,54,
39120424,54,1,37107205,54,
355567208,54,1,42826982,54,
375712047,54,1,51679309,54,
8215662,53,1,49604343,53,
393511134,53,1,39811025,53,
25017391,53,1,38895492,53,
36009022,53,1,36916171,53,
52794675,53,1,42739773,53,
98272070,53,1,49414076,53,
347514209,53,1,36094628,53,
358833059,53,3,49947671,30,
20527797,53,1,36712228,53,
52607177,53,1,39965031,53,
81010741,53,1,44990708,53,
50142134,53,1,38072299,53,
390853469,53,1,38233514,53,
353284677,53,1,35672174,53,
24475634,53,1,51992208,53,
143904909,53,1,44281539,53,
279968601,53,1,51018163,53,
414654771,53,1,49103447,53,
324195689,53,1,48658346,53,
306992111,53,1,35256608,53,
23984619,53,1,40113905,53,
268179639,53,1,37799750,53,
396043619,53,1,49371869,53,
69745398,53,1,40670870,53,
31177999,53,1,38235342,53,
12335595,53,1,49778510,53,
1732985,53,1,47056314,53,
385164252,53,1,51603477,53,
386487572,53,1,35777416,53,
10211108,53,1,50244800,53,
37377247,53,1,46844933,53,
88483146,53,1,47865963,53,
26318751,53,1,46130312,53,
270919326,53,1,36477417,53,
76983141,53,1,43532726,53,
28671106,53,1,46099767,53,
85593568,53,1,38686942,53,
397296376,53,1,45222439,53,
411916060,53,1,48100483,53,
23418544,53,1,39600329,53,
387629934,53,1,37728916,53,
21170723,53,1,51313956,53,
99987190,52,1,39782288,52,
381337380,52,1,50049248,52,
84162894,52,1,50882057,52,
240247971,52,2,46318198,41,
1452912,52,1,44278738,52,
401904964,52,1,46801044,52,
117506136,52,1,35550318,52,
247158632,52,1,37719302,52,
33281473,52,1,42562273,52,
389424474,52,1,40860626,52,
386200795,52,1,37133762,52,
80448822,52,1,38889640,52,
226366873,52,1,37954437,52,
397997423,52,1,41896439,52,
8432397,52,1,37958809,52,
7854695,52,1,39646541,52,
284611638,52,1,50619297,52,
388603977,52,1,40388212,52,
23282355,52,1,50116204,52,
317696181,52,1,49407714,52,
13135910,52,2,41437410,39,
287054789,52,1,37755953,52,
390050003,52,2,43114690,31,
13067370,52,1,37887227,52,
384564488,52,2,39635933,29,
363892860,52,1,47995714,52,
372643755,52,1,47202517,52,
172414441,52,3,41450486,39,
265600641,52,1,50896281,52,
30496304,52,1,44723468,52,
107355018,52,1,44382727,52,
42592796,52,1,48277755,52,
294531744,52,1,39995975,52,
67830405,52,1,46687872,52,
18505142,52,1,45395848,52,
38679614,52,1,45636712,52,
87874782,52,1,36697741,52,
95488699,52,1,50827227,52,
398577712,52,2,42035010,36,
103355602,52,1,40124740,52,
224722568,52,1,36180106,52,
6459387,51,1,42683273,51,
247747923,51,1,46559742,51,
386216374,51,1,37760302,51,
12478886,51,1,40276884,51,
15074482,51,1,45382828,51,
102537330,51,1,45808758,51,
384078628,51,1,50480289,51,
281751504,51,1,44786160,51,
113400,51,1,42071862,51,
65565354,51,2,46577780,38,
32649837,51,1,48687793,51,
65426794,51,1,47912954,51,
9061807,51,1,43473609,51,
79267,51,3,46557157,19,
120137108,51,1,42032043,51,
9619886,51,1,47304665,51,
43879403,51,1,45227172,51,
21978064,51,1,52056145,51,
385982760,51,1,42468185,51,
298958877,51,1,37330119,51,
322965127,51,2,41761055,41,
303042799,51,1,41572839,51,
197735519,51,1,42586670,51,
125782745,51,1,36219071,51,
19211662,51,1,35110699,51,
17398962,51,1,52039802,51,
297782895,51,1,47176113,51,
256410337,51,1,46472355,51,
394909418,51,1,41917297,51,
392240126,51,1,48742402,51,
169193295,51,1,51781071,51,
239834585,51,1,39595481,51,
86185730,51,1,40844931,51,
98932434,51,1,36919575,51,
13903043,51,1,39619604,51,
394246029,51,1,40934030,51,
357541971,51,1,51869600,51,
384800428,51,1,40085953,51,
283711908,51,1,36721553,51,
91748419,51,1,46600910,51,
36770406,51,1,38661378,51,
5388001,51,1,48021152,51,
233650219,51,1,37261151,51,
351874907,51,3,38232139,22,
666708,51,3,50287062,22,
41018291,51,1,45629008,51,
145076827,50,1,45442602,50,
94577804,50,1,45205764,50,
49408008,50,1,42396830,50,
36838144,50,1,36286708,50,
382674628,50,2,47134567,42,
346132018,50,1,36180888,50,
387056017,50,1,39574397,50,
11404623,50,1,38828964,50,
23615357,50,1,45435443,50,
30043048,50,3,43032709,33,
377609521,50,1,40268363,50,
401998929,50,2,51756318,33,
11365217,50,1,36520220,50,
298056245,50,1,44869817,50,
107962907,50,1,50634588,50,
406872289,50,2,46336997,26,
383294998,50,1,39744594,50,
4958598,50,1,47871250,50,
1521304,50,1,35294510,50,
327583147,50,1,47231655,50,
155896308,50,1,41139444,50,
5092102,50,1,38304396,50,
39074492,50,1,46317868,50,
253982600,50,1,35363661,50,
328004748,50,1,47481707,50,
32945954,50,1,43309773,50,
340788971,50,1,44110832,50,
337167612,50,1,36774886,50,
289474839,50,1,44361531,50,
408147567,50,1,46710760,50,
403817966,50,1,45755718,50,
13556239,50,1,41703336,50,
336468588,50,1,36704966,50,
784389,50,2,49533183,35,
199796951,50,2,37637213,29,
328600320,50,2,51151978,29,
27461220,50,1,39827320,50,
376881900,50,3,45486600,25,
3958518,49,1,39731112,49,
92273713,49,1,50177129,49,
87120660,49,1,35237187,49,
6052741,49,4,35172183,18,
346291201,49,1,44213276,49,
95658951,49,1,51016452,49,
238288109,49,1,36263347,49,
385721221,49,1,46425498,49,
4412576,49,1,49560447,49,
77337870,49,1,42634881,49,
107285102,49,1,46102316,49,
91555970,49,1,36846218,49,
38985549,49,1,36524183,49,
2841808,49,1,35827469,49,
343601932,49,1,42290420,49,
402907742,49,1,45679082,49,
72513424,49,1,41547917,49,
33278022,49,1,37772645,49,
67436038,49,1,39327086,49,
275221788,49,1,51360401,49,
337423609,49,1,50195233,49,
107788902,49,1,52035250,49,
17300125,49,1,41517386,49,
318200921,49,1,41455463,49,
345897667,49,1,37547923,49,
281753220,49,1,46749308,49,
400969699,49,1,44846454,49,
227434420,49,1,38042586,49,
292044708,49,1,39812874,49,
286214179,49,1,43312681,49,
397298599,49,1,41346815,49,
79539748,49,1,42555728,49,
243816219,49,1,40832411,49,
5769433,49,1,51164554,49,
253652715,49,1,47548918,49,
8623072,49,1,42047116,49,
105162,49,1,40349433,49,
395922668,49,1,46306214,49,
284858800,49,1,42067957,49,
300561465,49,1,44077033,49,
212360144,49,1,35961792,49,
396203362,49,1,48532606,49,
409620526,49,1,47209483,49,
424688674,49,1,51106601,49,
321810468,49,1,38879642,49,
302121776,49,1,40764274,49,
298734469,49,1,47957332,49,
358618253,49,1,47745341,49,
402252023,49,1,44530274,49,
395455205,48,1,51377514,48,
129781377,48,1,37149241,48,
4877853,48,1,38624525,48,
281240649,48,2,43855669,34,
407185704,48,1,46354492,48,
104876522,48,3,50605557,26,
388981639,48,1,37499720,48,
323832331,48,1,36912371,48,
15815417,48,1,41279670,48,
330099813,48,1,50711566,48,
15588176,48,1,49749713,48,
106231489,48,1,45438258,48,
34039750,48,1,48376057,48,
402875771,48,1,46166227,48,
95212363,48,1,37130632,48,
23407838,48,1,40971375,48,
358629344,48,1,41129541,48,
387709784,48,1,48185451,48,
38788887,48,1,37718497,48,
28298934,48,2,39241374,32,
26093211,48,1,42994380,48,
7802334,48,1,50868670,48,
295189456,48,1,40006498,48,
97728972,48,1,46487633,48,
11980451,48,1,44073057,48,
421914118,48,1,51029557,48,
223950785,48,1,50382184,48,
355885039,48,1,50775970,48,
84510317,48,1,36529631,48,
131495304,48,1,39873141,48,
393011443,48,2,43477725,28,
33927849,48,1,42868760,48,
319729675,48,1,35141502,48,
35298365,48,1,39554492,48,
393167593,48,1,48633706,48,
21505404,48,1,44751526,48,
16337606,48,1,48784115,48,
110782049,48,1,48045756,48,
20976714,48,1,46214207,48,
394538220,48,1,51244845,48,
16569767,48,1,42403258,48,
5508633,48,2,47528493,30,
81893900,48,1,40655644,48,
16498654,48,1,41059047,48,
7790523,48,1,35836219,48,
90459736,48,1,40422794,48,
36250136,48,1,43823099,48,
21151691,48,1,36991898,48,
184390293,48,1,35556024,48,
393170095,47,1,41782956,47,
379410821,47,1,44141273,47,
50945467,47,1,42318140,47,
46776904,47,1,51753671,47,
398337831,47,1,43918151,47,
18924272,47,1,44120378,47,
346419879,47,1,51762071,47,
397720516,47,2,41888664,28,
392247841,47,1,38626316,47,
305146189,47,1,40531854,47,
385444552,47,1,37739056,47,
1456461,47,1,39862774,47,
411278610,47,1,47782980,47,
263225013,47,1,43169340,47,
9866476,47,1,40696284,47,
1632712,47,1,50591256,47,
32129068,47,1,50511209,47,
391090752,47,1,40712407,47,
283713907,47,1,47663261,47,
405351045,47,1,49857816,47,
345843199,47,1,42001642,47,
272444305,47,2,47851914,29,
92180594,47,1,50714268,47,
417296423,47,1,51203903,47,
43632657,47,1,38284232,47,
382848972,47,2,46733510,26,
4390997,47,1,43367312,47,
26684392,47,1,36324618,47,
89571142,47,1,49802394,47,
310974019,47,1,37032569,47,
25612802,47,1,42988040,47,
247122392,47,1,39671326,47,
68964095,47,1,35299986,47,
32221155,47,1,36309180,47,
39255361,47,1,37728924,47,
385445457,47,1,35596870,47,
45505510,47,1,41052932,47,
351902105,47,1,43991220,47,
61868737,47,1,45407773,47,
403644727,47,1,44845287,47,
33188360,47,1,50703104,47,
366740959,47,1,51502791,47,
186793424,47,1,51405123,47,
411585324,47,1,48817702,47,
91535892,47,1,39588405,47,
397434663,47,2,41399947,33,
239861512,47,1,39549888,47,
109072348,47,1,50386728,47,
455327,47,1,37455852,47,
15708758,47,1,38590889,47,
61609388,47,1,51762893,47,
392801845,47,1,38901794,47,
278972540,47,1,37381418,47,
30442654,47,1,44745232,47,
390202181,47,1,44440750,47,
3369694,47,1,40049156,47,
370789635,47,1,46913318,47,
384048657,47,1,46286529,47,
86178887,47,1,48638327,47,
92380472,47,1,51043550,47,
277963564,46,1,36059296,46,
381969192,46,1,40708708,46,
486664,46,1,43817744,46,
358290909,46,1,41379489,46,
83391011,46,1,51871417,46,
245773340,46,1,51685253,46,
161350675,46,1,51586327,46,
67254447,46,1,44479972,46,
37806409,46,1,35312843,46,
413157425,46,1,48715661,46,
265545354,46,1,51296886,46,
29377204,46,1,44520001,46,
59452248,46,1,42960486,46,
54334262,46,6,36294024,23,
389549916,46,1,37616805,46,
287418851,46,1,49304988,46,
94261803,46,1,50094618,46,
24845852,46,1,44118950,46,
42423518,46,1,41932886,46,
3018407,46,1,35998224,46,
411636608,46,1,51481708,46,
30326908,46,1,45498766,46,
14778174,46,1,50108995,46,
391477625,46,1,50591866,46,
400530967,46,1,43127159,46,
56927282,46,1,41729915,46,
43233653,46,1,39360672,46,
205236792,46,1,35910419,46,
273872122,46,1,51732646,46,
280117455,46,1,50705887,46,
37194350,46,1,36771427,46,
277764781,46,1,46883350,46,
180226719,46,1,36502229,46,
7828767,46,1,37536076,46,
313274409,46,2,44709964,41,
110660840,46,1,38968773,46,
23196834,46,5,37539123,22,
157716794,46,1,35643649,46,
26754026,46,1,35295706,46,
85004196,46,1,52089017,46,
59474569,46,1,47762599,46,
340502975,45,1,38167273,45,
29054109,45,1,45660187,45,
17803729,45,1,50297172,45,
89896511,45,1,42149031,45,
274885982,45,1,37334484,45,
345533508,45,1,50629188,45,
6169419,45,1,49606907,45,
37203223,45,1,51041550,45,
222383873,45,1,49819450,45,
33739818,45,1,44647172,45,
313812926,45,1,51173875,45,
47803696,45,1,40036327,45,
164099945,45,1,45694674,45,
178168634,45,1,46944322,45,
21203089,45,1,47790255,45,
284171085,45,1,36958865,45,
45002341,45,1,44755376,45,
55019247,45,1,41063281,45,
12225080,45,2,44931769,36,
7193992,45,1,51211718,45,
383811263,45,1,49494720,45,
17363830,45,1,42376688,45,
100175615,45,1,46345471,45,
80996103,45,1,38794922,45,
25716036,45,1,49746190,45,
9337164,45,1,49019443,45,
393190959,45,1,39147822,45,
268065392,45,2,48222089,24,
290519564,45,1,37279220,45,
328517757,45,1,47828399,45,
157431509,45,1,41408011,45,
364229524,45,1,40870054,45,
320529970,45,1,36828364,45,
52814553,45,1,44718534,45,
99514373,45,1,37309709,45,
352300002,45,1,52096983,45,
39731494,45,1,43245903,45,
393330045,45,1,39303042,45,
689808,45,1,39625111,45,
312872635,45,1,37600821,45,
21821108,45,1,46435385,45,
398570013,44,1,42417441,44,
330258531,44,1,50203651,44,
13023105,44,1,48673435,44,
30378056,44,1,44196226,44,
339775233,44,1,42472769,44,
304565984,44,1,48671953,44,
18497400,44,1,46056617,44,
401573414,44,2,44307828,29,
1759657,44,1,51894790,44,
30916475,44,1,50278126,44,
94628219,44,2,40052216,26,
398583182,44,1,51058526,44,
260981977,44,1,41348837,44,
37735352,44,1,40932747,44,
39884584,44,1,42469043,44,
11906435,44,1,43779764,44,
166465749,44,1,51143773,44,
248233609,44,1,40294787,44,
342520454,44,1,47126456,44,
252974698,44,1,44273453,44,
295327278,44,1,47924562,44,
382907482,44,1,39400993,44,
57105171,44,1,40826723,44,
149931794,44,1,44160512,44,
271300774,44,1,39055887,44,
316409892,44,1,44053781,44,
287433742,44,2,50930088,26,
253688281,44,1,50358858,44,
254989080,44,1,49830672,44,
1780370,44,1,39590554,44,
397093822,44,1,41292964,44,
321211550,44,2,40398472,31,
12717575,44,1,41903175,44,
348415076,44,1,47551915,44,
353443059,44,1,45609650,44,
40070546,44,1,49365060,44,
358767923,44,1,39742233,44,
384301921,44,1,41596125,44,
18338831,44,1,38661654,44,
18060552,44,1,37390700,44,
5796003,44,1,42293038,44,
33160006,44,1,37076473,44,
396238159,44,1,46817163,44,
291541868,44,1,43799302,44,
21795385,44,1,40218436,44,
288164346,44,1,51304467,44,
372705311,44,1,41158694,44,
32145207,44,1,50494559,44,
8816443,44,1,41614670,44,
390504669,44,1,39921493,44,
243738484,44,1,39344844,44,
121751418,44,1,43369459,44,
43234969,43,1,43170009,43,
20592694,43,1,50021665,43,
412949908,43,1,49528856,43,
26657251,43,1,51434733,43,
351407982,43,1,38689232,43,
354432,43,1,50818026,43,
25942647,43,1,40383575,43,
397607674,43,1,49425829,43,
65967188,43,1,40469109,43,
150013274,43,1,47093502,43,
48215118,43,1,35324874,43,
382927882,43,1,35638010,43,
253161128,43,1,39577510,43,
247452147,43,1,44862123,43,
88799375,43,1,37807466,43,
395384038,43,1,46921311,43,
263733867,43,1,42683576,43,
80171781,43,1,36974992,43,
44512131,43,1,42222060,43,
50953115,43,1,49352081,43,
38214764,43,1,43308809,43,
132939975,43,1,40156739,43,
1556461,43,1,48619420,43,
317039390,43,1,49604317,43,
260449193,43,1,42241470,43,
95512278,43,1,44624808,43,
392980416,43,3,40796790,16,
10407129,43,1,44448163,43,
414427131,43,1,50273658,43,
362941248,43,1,41611724,43,
59467050,43,1,43605035,43,
227139211,43,1,47938790,43,
40019955,43,2,49028761,24,
111274652,43,4,35470040,14,
400176969,43,1,49439107,43,
166414179,43,1,49349648,43,
384685948,43,1,35176330,43,
211734975,43,1,45088498,43,
74965803,43,1,41299159,43,
30824397,43,1,49330178,43,
207337796,43,1,35161163,43,
406517716,43,1,46437871,43,
13187215,43,1,48214816,43,
39529197,43,1,47491287,43,
385321085,43,1,51524245,43,
229447277,43,1,40899202,43,
96614827,43,1,50885464,43,
237207438,43,1,41303896,43,
154071473,43,1,42992731,43,
215151007,43,1,36423698,43,
44429731,43,1,37407353,43,
313504199,43,1,51264059,43,
316413756,43,1,50111262,43,
29657478,43,1,40029810,43,
111274652,43,4,35813559,14,
371632741,43,1,45427159,43,
278310554,43,1,50283796,43,
186928316,43,1,45364342,43,
35281828,43,1,36987747,43,
287534109,43,1,48387580,43,
19542760,43,1,46521942,43,
301339914,43,1,35114291,43,
296208550,43,1,41085310,43,
38001787,43,1,49702783,43,
106229129,43,1,41876029,43,
12896759,43,2,49405730,25,
11530393,43,1,40704962,43,
12134757,42,1,51801298,42,
3437039,42,1,50013628,42,
55518698,42,1,42350534,42,
348846393,42,1,37932420,42,
38302070,42,2,42761170,25,
124455839,42,1,48165883,42,
390624500,42,1,38889708,42,
73128705,42,1,40415945,42,
266767543,42,1,44849363,42,
30066099,42,2,35184832,27,
111161827,42,1,48220729,42,
332747918,42,3,36107818,21,
414690438,42,1,50088247,42,
204481117,42,1,45029085,42,
130771268,42,1,40133743,42,
364846860,42,1,35064746,42,
230290896,42,1,37133399,42,
354059898,42,1,40401640,42,
326432772,42,1,47042307,42,
142891289,42,1,49743717,42,
25844183,42,2,43174768,34,
14298343,42,1,44630861,42,
44377067,42,1,48388422,42,
256369840,42,1,51212662,42,
402382155,42,1,52113324,42,
387781424,42,2,37608295,23,
273088897,42,1,41829214,42,
65560961,42,1,50053196,42,
4997705,42,1,40449699,42,
97399816,42,1,48329277,42,
175550772,42,1,46055748,42,
405485089,42,5,50739803,12,
20083219,42,1,45909913,42,
