author,viewcount,num,av,max_viewcount,fans,tot_num
37699248,646038,67,37629469,114485,1437,
108409248,644146,7,38327086,492699,490,
321198654,643856,114,39685681,300229,2854,
125296222,642099,1,37543721,642099,2749,
52997098,640716,1,43850135,640716,218,
392673075,639938,3,39252723,407611,210,
15273331,638780,80,45306308,294459,656,
387903982,637734,2,36449618,520895,293,
392481631,636510,158,41949557,264488,89,
64865555,636407,20,48237489,172819,203,
404412545,635646,110,45717794,102424,310,
385625706,635401,95,35408585,138638,124,
16408483,634793,21,45463648,261143,684,
21974039,633289,11,41165982,246844,1618,
32947729,630837,6,49039523,621965,92,
26531775,628712,1,41687317,628712,114,
398039882,628680,17,43754653,598964,252,
386605536,628083,38,48879266,193518,36524,
30068750,626891,1,50271536,626891,363,
24759915,626699,10,38493241,338533,883,
14656554,626539,62,37058046,42076,3610,
173882541,626464,43,37812682,163903,171,
288627620,625975,1,39109572,625975,361,
52451650,624290,13,35866766,554653,114,
277764629,624256,96,49699236,119074,323,
44923641,624187,38,46115714,145152,14149,
26246273,622968,7,49310111,507268,4453,
354778155,622092,32,41283805,261013,2277,
279218097,621900,19,51158423,235746,264,
1401664,621800,6,39969064,319981,537,
249040341,620703,6,48843527,610625,4073,
9590457,618808,26,35965055,228133,1517,
32815214,618440,25,42719715,156706,42326,
386733822,617775,650,36855736,378554,172,
388390616,617536,32,36798989,355117,142,
20729460,617297,32,52008510,71781,66535,
392170972,616366,35,40960974,368891,612,
19455748,615788,10,37177809,303218,275,
11263375,612879,10,51313871,269808,534,
103282770,612310,87,41949353,70760,7755,
262411962,611392,18,38777915,163406,555,
385081860,610705,66,35366785,99210,183,
384288436,610019,1,42483668,610019,183,
405033816,608809,6,45510129,303948,442,
5215731,608192,31,45990575,119159,360013,
170027207,607278,1,40355456,607278,465,
94711930,606142,16,35213311,226291,10162,
125011162,606040,23,35650029,214712,454,
261227876,603653,19,43327350,367890,179,
408154459,602685,10,51533496,335845,193,
389821767,602650,57,38001012,124959,122,
323938652,602456,17,39508397,247293,1252,
398065083,602273,60,43630739,200746,262,
392481337,600436,137,40563315,103392,96,
41417787,599569,20,51931814,45252,60952,
22021601,599415,4,41165179,287530,135,
323503247,598555,29,48231741,242012,6437,
267041471,598178,16,35846485,359883,1308,
29302053,597891,2,41017625,365179,756,
6380774,597479,31,44295847,489705,2474,
327701920,597009,7,42282893,449103,191,
24953477,596854,1,39581977,596854,3471,
35660079,596221,25,51450524,79586,998,
301797714,595673,38,36868553,128985,2450,
391187708,595216,17,48069735,551362,512,
312515422,594031,6,42998386,295000,13826,
1815855,591160,12,35541695,485635,446,
314083290,590766,68,38453569,193469,2413,
408270686,588076,59,49064780,123806,151,
1510874,587763,3,35137486,533692,1223,
35109909,587354,12,35274260,487229,1072,
267569276,586068,68,35631561,54215,2573,
271104001,585886,4,41314250,582352,267,
10064684,585330,5,40379687,547923,3987,
172412093,585150,54,50523154,306125,1701,
379005141,584505,89,36789584,185095,568,
19982200,584047,41,39222660,155205,1691,
24333430,583361,1,37939526,583361,2338,
13173631,582256,39,47707281,178701,87,
8480853,581663,67,36095656,18607,58158,
28858867,581423,1,40552912,581423,1128,
299200508,578929,29,51890091,106761,2620,
384919602,578699,11,37056631,572430,214,
9112244,578244,6,42340478,420203,7377,
361085524,577983,44,41124908,257479,563,
190686143,577722,116,43668654,129754,8895,
18993724,576581,80,37948282,186993,7790,
121897233,575637,4,35804909,399996,1040,
277047467,575236,23,39150469,254677,5183,
270745867,574937,16,35250203,258158,1294,
198822122,574304,2,44100676,574170,141,
391602575,573293,7,39287381,331598,88,
168613634,573094,13,37940416,488916,7658,
142635731,573061,206,41414316,290839,66,
281413891,572618,3,51182136,403644,63264,
335087376,572073,1,37351374,572073,102104,
392321358,571713,107,39308164,182473,101,
224599142,569147,39,36874847,100489,375,
329295104,569086,47,35089483,77887,5767,
358198251,568763,3,36920881,493544,1125,
25668940,568008,25,36679467,152899,1533,
388238456,566411,35,37227577,514264,100,
352504973,564830,25,36730228,233377,275,
328271802,563015,16,47252297,279234,94,
21449470,561720,46,48540302,173735,414,
24700545,560097,9,50199095,332907,6554,
32912448,560082,7,46360913,484415,167966,
319727104,559304,16,51089918,123170,180,
298990914,558229,19,39065088,152468,684,
260144222,557844,13,39784298,314400,1831,
122633355,557429,1,40252689,557429,89,
297509470,557371,5,43100723,293398,6134,
19296910,556648,33,39395347,171825,445,
20438706,556566,1,51839805,556566,418,
25104014,556346,14,48302725,95397,91,
228376273,556135,16,36738832,249017,789,
304820219,555006,22,36804929,154162,1669,
357511285,554248,2,38472121,469719,462,
359337081,551482,11,39113694,376536,29858,
23382856,551459,80,46857192,171882,438,
357946581,550674,58,36503606,265897,5173,
310032447,550560,3,46071368,534343,1417,
344996383,550143,15,39747129,144264,2187,
359999771,549509,37,36507221,193989,954,
2902247,547191,3,49594410,542539,145,
26212774,547097,1,43531543,547097,35392,
22878215,545295,51,39385647,223148,7264,
398514244,544158,14,43173137,91387,7976,
257577609,543794,4,45789116,475493,199,
259819758,541408,3,38785975,371111,1194,
11932560,539356,17,42820505,134495,3003,
419339946,539166,38,51429592,390372,621,
381690153,539127,40,37188138,95965,352,
10219865,538913,50,37339661,282616,599,
88671232,538778,24,38189520,180473,1861,
351900292,538420,5,37312016,449327,3642,
14624489,537640,1,37473790,537640,124,
13948197,537046,13,37824268,237950,2265,
5178793,535994,5,41197827,204385,54949,
386468146,535862,17,35890496,263484,136,
420435638,535376,2,51598225,345107,169,
358634284,535344,7,35272052,219755,474,
8466781,533615,4,39593671,515446,488,
112424068,533592,107,38835000,165032,147,
39340915,533102,2,45141310,272029,19113,
401368725,532016,69,44459334,224453,173,
5298203,531238,49,36648035,61126,6978,
386228401,530932,7,49803262,470810,87,
402233180,529415,24,48825651,232237,353,
320839536,529045,12,48625207,317997,1594,
389957628,528250,3,38700976,500881,190,
77313241,528180,5,51807356,360474,3443,
142778569,527707,22,47961873,116714,841,
226716378,527229,40,42101870,78699,258,
9498859,527024,1,37848008,527024,520,
382285254,525547,156,37139931,85726,999,
80467730,525144,8,42652517,399688,877,
98978809,525005,2,37652903,461005,198,
335825777,524921,1,41254164,524921,358,
11587665,524869,86,38733434,325843,3279,
173664106,524868,3,37430170,491087,40095,
6794174,524087,7,41762144,187618,2002,
387015021,523988,9,36559728,259149,2672,
177776408,523412,9,45028557,372294,126,
36958669,523390,1,39556459,523390,372,
31976870,522976,27,41145820,197144,2116,
356374223,522959,3,37058009,248686,958,
50441655,522911,16,42358344,293697,2211,
356533464,520366,4,43945651,480170,1614,
381286196,519457,4,46682889,320989,12196,
8729476,519258,1,36263826,519258,168,
609861,519255,117,49811731,113870,703,
389253018,519185,1,38967425,519185,457,
64151081,519150,49,42500179,167100,1694,
405353724,518833,47,49305776,205970,8340,
379372857,518601,23,39595227,294693,422,
4981142,517991,32,39594201,106155,8145,
8739849,517913,240,45263966,17879,46385,
384321593,517445,11,47653583,164704,4382,
392859240,516447,24,39052345,139177,93,
361149671,516421,11,44563896,373078,4132,
398240341,515502,56,43614335,118907,256,
259787831,515339,5,44725072,287659,1156,
17250084,515189,3,44125502,456420,4803,
28132575,514487,87,41889654,92994,1950,
21831067,514356,14,40398911,118237,432,
14451734,512780,2,35387106,509614,7392,
149033746,512650,29,45456897,227669,238,
43268713,512167,15,35416280,242782,555,
335076894,511950,16,49089506,272147,848,
113369472,511690,123,36067297,276092,184,
368224578,509634,349,44646950,166648,154,
72786199,509059,33,35907109,118877,565,
18395968,508346,6,35332123,438478,3172,
148289995,507562,6,35950281,493688,929,
233553650,506919,10,50625105,227801,520,
347182856,506250,35,36599197,94320,1301,
12413911,505445,3,39836559,277852,489,
408292760,505264,99,49298681,73278,8076,
33193789,504117,49,38369113,39984,9829,
372744825,503195,9,47100854,347934,172,
13614432,501484,27,35688688,176913,176,
382899531,500621,11,36321874,241689,118,
327718597,499517,7,36743194,468493,1444,
317640155,498900,19,46380747,119812,218,
7825426,498848,9,45340875,309590,2096,
38654229,498779,67,37380229,165395,838,
412512879,498574,3,48890606,496403,100,
281603242,498553,49,36802992,270733,3008,
87080827,497812,65,39102710,23201,9001,
391604692,497463,8,39918674,385836,94,
86679100,497383,13,35513397,295626,543,
30559004,497159,3,41232882,307936,185,
107369386,496186,18,36282152,141754,1950,
262936699,495688,21,46634888,209795,113,
50045570,495632,5,43273323,424039,614,
3005615,495321,21,38353995,222166,7063,
311429128,495010,96,51741317,38254,437,
105028298,494462,14,36549433,470237,1722,
7720540,493161,13,43490886,245996,39097,
81968260,493085,22,36157510,160727,1510,
67596249,492948,3,37409439,485847,453,
21454328,492472,10,38090245,196102,168,
103145522,491998,12,38905682,104527,1388,
13907464,491332,4,37463796,452998,286,
51527767,491078,2,36313969,283612,452,
26490952,490577,21,49597587,155190,2006,
161842207,490540,53,39991823,162427,256,
15108918,490145,36,37330856,49887,53440,
356635802,489950,7,37152346,462636,125,
396179615,488758,14,48254395,101572,296,
1801620,488651,148,39764505,24065,7819,
351822409,488500,71,35482447,102634,252,
18418749,486511,5,47466478,245202,168,
103384117,486021,53,48315033,229936,3699,
26261506,485357,9,45950232,229037,292,
30688137,485253,37,36790085,53667,9665,
22460916,485116,5,44030132,464193,607,
211156679,485108,17,41243315,132202,221,
336224379,484490,129,38695212,50785,3076,
64526890,484430,4,36967873,400436,2024,
242510503,483882,11,51617161,287432,665,
7439914,482488,43,49045280,103653,148,
47364749,482428,7,37320840,360878,8969,
389869472,482247,260,40519252,136606,94,
333122134,482219,27,48611584,35927,772,
412662985,482208,2,49352806,482103,175,
9094378,482158,11,47793820,165880,512,
351207704,481884,13,39819450,429062,463,
22573477,481398,88,44730058,194113,134,
277898623,480797,34,50115781,271192,1257,
90987167,480607,62,49856248,111841,2133,
50473729,479594,24,43948731,212725,1872,
386255121,479553,9,36318299,459131,151,
6001588,479355,23,42201881,280961,921,
381237605,478347,1,44767339,478347,291,
76400282,478317,1,42886351,478317,535,
327771779,477614,24,35462542,82203,549,
244113822,477449,1,50610261,477449,123,
18349633,477314,11,37988008,244549,1397,
250837851,477032,3,43408351,463702,849,
24140344,476834,1,37753298,476834,28460,
392709881,476795,104,43723304,173190,118,
367534682,476413,601,37798802,35179,7661,
13557381,475948,7,50775170,174429,410,
30301247,474998,25,44660045,241931,1234,
389868809,474777,212,40309074,167186,88,
51990738,474562,13,43369898,438790,2486,
16890349,474119,4,40973044,394091,110,
19400051,473719,51,39004902,192801,4027,
399287502,473270,103,42642196,54395,221,
1941394,472946,1,41768291,472946,219,
161799263,472876,4,47428170,311050,59,
4280794,472672,1,43956515,472672,1735,
17454749,472543,278,50891275,11916,13970,
110157396,471835,1,42715087,471835,187,
381155482,471616,16,50811328,216168,528,
40919323,471265,8,43701113,162577,6862,
387842863,470575,3,48621028,271210,194,
124706952,470031,47,40599671,351123,3739,
12998197,468069,2,43463447,430646,1529,
43128820,468062,15,36050299,222485,794,
322763516,467984,53,38304094,86890,192,
386081803,467878,37,37944520,377508,340,
392528008,467695,78,50765980,154045,151,
108106710,467475,27,40201706,128738,11236,
382872798,467114,23,46427782,364746,649,
302944688,466958,23,49607858,127905,105,
373996175,466906,13,51419319,165552,785,
354185689,466795,28,48971156,297018,689,
169206240,466298,1,35495191,466298,3202,
92447491,465791,20,50853031,152364,763,
184890476,465071,37,39319514,184415,215,
421274296,463175,16,51825178,192295,721,
22152798,462291,4,51042433,345031,203,
339172283,460936,10,35824101,247047,1872,
393445917,460870,41,48096901,101833,455,
391187535,460271,44,45993705,359463,2313,
395646753,459701,14,41385150,169241,97,
229024405,459571,1,36671582,459571,409,
4636507,458923,53,40184854,83724,9146,
50152653,458877,9,45878852,112358,2400,
253461096,458840,8,40438787,228080,3480,
67290640,458393,41,48702620,35082,16214,
11474382,458155,4,42430946,386715,768,
278792967,457760,5,46650010,289953,137,
11478277,457655,48,51933897,59585,368,
203429964,457155,29,38608268,180487,9749,
163973202,457003,6,40778189,184167,2727,
18551702,456273,24,45106298,174468,152,
395871648,455481,5,42521164,388601,152,
16267559,455107,1,37498091,455107,5892,
351181207,454336,3,49951859,452400,181,
10486728,453599,1,42334204,453599,17374,
98996873,452715,19,43749255,133319,58,
237031746,452603,25,39850407,309164,692,
214228479,451938,26,40427911,326206,2603,
7302260,450777,14,37146747,223198,1776,
52075773,450432,1,49538078,450432,1260,
395149905,450350,131,41828202,188572,67,
322032202,449348,3,42942302,274063,16807,
21512667,448937,2,38520622,442239,1173,
382774896,448650,6,36777711,187888,80,
28562508,448408,6,39883323,435707,206,
335318981,447740,211,44373376,145766,97,
387938463,447150,3,36826985,429781,435,
15087293,446557,1,36205042,446557,131,
14147173,446245,61,50881932,19594,84009,
19381130,445413,6,38998140,275743,401,
9640009,445412,2,41267466,428002,6536,
385346627,444009,6,37653507,227850,161,
292563526,443802,1,50242476,443802,158,
11828936,443718,4,45423602,175347,9053,
3817289,443716,28,37136957,110105,6577,
742365,443230,1,50945090,443230,504775,
19863792,443034,8,38469997,377852,942,
15933083,442688,24,37823863,57990,76146,
8552661,442087,31,45890905,107012,8710,
33205443,441953,7,44503388,249769,1177,
382975722,441951,31,35166986,62686,157,
1308924,439934,8,42291179,361777,3283,
392695305,438915,109,38837747,150957,69,
1650527,438318,14,50152606,290660,1219,
396513063,438241,1,40950373,438241,203,
22446315,438157,22,41215127,27883,3078,
192362377,437880,37,49544428,52717,21036,
26384120,436980,25,51797890,71612,423,
10503712,436501,4,46395663,265810,24474,
5000183,436495,2,44472267,346560,490,
388720667,435970,7,37890025,421065,192,
18789308,435567,27,38682317,116746,2715,
387898452,434650,10,39163994,225428,1329,
383378351,434359,7,35334988,382495,365,
18330034,433876,4,51568679,363046,107,
12232541,433772,1,39077388,433772,228,
183060742,433483,2,48087939,430910,56512,
35577566,433179,32,38571714,50258,20505,
231825496,433104,13,38099816,132383,705,
23006000,432352,24,37170101,113826,790,
17022611,431716,3,49603385,373102,1758,
408643265,430294,28,49704113,84757,3401,
301929681,429623,1,44929587,429623,1793,
86426715,429617,43,49804093,82934,321,
329804010,429335,10,46374204,305200,238,
7818074,429103,12,36865896,248423,2082,
213725662,429020,1,49184145,429020,98699,
7935014,428034,7,40380399,392693,1663,
19260220,427800,13,51231047,110271,252,
290861270,427639,1,49873006,427639,892,
9428838,426405,7,48067887,165893,1794,
181096702,426037,2,36633046,425657,149,
332614761,425422,55,46656816,52092,764,
53634618,425196,5,37093720,189002,25555,
389488707,425149,7,37624965,244250,6816,
22891066,424759,14,43146932,78832,11804,
32296230,424350,56,50690104,95906,771,
8091790,423678,10,49883310,208028,160,
27949298,423090,15,48411256,167023,2598,
22677675,423059,6,36735431,302279,86,
408071050,422219,5,48044788,198970,470,
110883339,421891,5,41093671,180392,161,
1404134,421531,6,38464595,236666,605,
4736338,420952,1,36383472,420952,574,
87099037,420713,2,38540123,410934,3423,
107637121,420636,4,46907726,378071,381,
381936,419677,94,42601089,57682,8507,
7941362,419322,11,51951042,129866,79,
393904488,419181,5,40209344,412182,105,
389868664,418773,255,40391277,116927,61,
387017,418765,8,41962734,356756,70756,
7162749,418487,29,51330846,137700,551,
388357514,418076,3,37543237,200115,192,
392469622,417929,25,38843398,318057,166,
10785902,417855,24,48853294,212554,172,
397273827,417371,4,51256382,401842,223,
402810728,417206,1,45325198,417206,86433,
20172597,416662,18,51644896,189803,1506,
356334432,416281,5,46816361,223223,294,
403221003,415747,1,45736956,415747,490,
67824500,415339,8,51711160,400113,705,
8925154,415232,22,39685337,213346,3556,
85276765,413977,15,50116611,328440,169,
233899905,413870,12,45094801,137984,393,
32448716,413191,4,49530356,222599,86,
398040533,413080,27,41930844,210443,132,
398040868,412742,29,43971086,228533,189,
331043638,412108,110,35923330,36368,2288,
311932370,412101,7,37399768,225469,1402,
